SMILES,Name,CID,InChI,IUPAC,Status,Source
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,Ethion,3286,"1S/C9H22O4P2S4/c1-5-10-14(16,11-6-2)18-9-19-15(17,12-7-3)13-8-4/h5-9H2,1-4H3",diethoxyphosphinothioylsulfanylmethylsulfanyl-diethoxy-sulfanylidene-lambda5-phosphane,0,CHO
Cl[Au](Cl)Cl,Gold trichloride,26030,1S/Au.3ClH/h;3*1H/q+3;;;/p-3,trichlorogold,1,HEPG2
Cl[Sn](c1ccccc1)(c1ccccc1)c1ccccc1,Triphenyltin chloride,12540,1S/3C6H5.ClH.Sn/c3*1-2-4-6-5-3-1;;/h3*1-5H;1H;/q;;;;+1/p-1,chloro(triphenyl)stannane,0,"CHO, HEPG2"
ClC(C(=O)[O-])Cl,Dichloroacetate,25975,"1S/C2H2Cl2O2/c3-1(4)2(5)6/h1H,(H,5,6)/p-1","2,2-dichloroacetate",0,PMID: 20485289
ClC(C(SN1C(=O)C2C(C1=O)CC=CC2)(Cl)Cl)Cl,Captafol,17038,"1S/C10H9Cl4NO2S/c11-9(12)10(13,14)18-15-7(16)5-3-1-2-4-6(5)8(15)17/h1-2,5-6,9H,3-4H2","2-(1,1,2,2-tetrachloroethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione",0,"CHO, HEPG2"
ClC(C1=C(Cl)C(=O)OC1O)Cl,3-Chloro-4-(dichloromethyl)-5-hydroxy-2(5H)-furanone,53665,"1S/C5H3Cl3O3/c6-2-1(3(7)8)4(9)11-5(2)10/h3-4,9H",4-chloro-3-(dichloromethyl)-2-hydroxy-2H-furan-5-one,0,HEPG2
ClC1(Cl)CS(=O)(=O)CC1(Cl)Cl,"3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide",77328,"1S/C4H4Cl4O2S/c5-3(6)1-11(9,10)2-4(3,7)8/h1-2H2","3,3,4,4-tetrachlorothiolane 1,1-dioxide",0,CHO
ClC1[C@]2(Cl)C(C(=C)[C@@]1(Cl)C(C2(Cl)Cl)(Cl)Cl)(C)C,Strobane,22833294,"1S/C10H9Cl7/c1-4-6(2,3)8(13)5(11)7(4,12)9(14,15)10(8,16)17/h5H,1H2,2-3H3/t5?,7-,8-/m0/s1","(1S,4R)-1,2,2,3,3,4,7-heptachloro-5,5-dimethyl-6-methylidenebicyclo[2.2.1]heptane",0,CHO
ClC1C[C@H]2[C@@H]([C@H]1Cl)[C@]1(C(C2(Cl)C(=C1Cl)Cl)(Cl)Cl)Cl,"(1S,2S,3R,6S)-1,3,4,7,8,9,10,10-octachlorotricyclo[5.2.1.02,6]dec-8-ene",60196414,"1S/C10H6Cl8/c11-3-1-2-4(5(3)12)9(16)7(14)6(13)8(2,15)10(9,17)18/h2-5H,1H2/t2-,3?,4-,5-,8?,9-/m0/s1","(1S,2S,3R,6S)-1,3,4,7,8,9,10,10-octachlorotricyclo[5.2.1.02,6]dec-8-ene",0,"CHO, HEPG2"
ClC1C=CC2C1C1(Cl)C(=C(C2(C1(Cl)Cl)Cl)Cl)Cl,Heptachlor,3589,"1S/C10H5Cl7/c11-4-2-1-3-5(4)9(15)7(13)6(12)8(3,14)10(9,16)17/h1-5H","1,5,7,8,9,10,10-heptachlorotricyclo[5.2.1.02,6]deca-3,8-diene",0,CHO
Clc1cc(cnc1Nc1c(cc(c(c1[N+](=O)[O-])Cl)C(F)(F)F)[N+](=O)[O-])C(F)(F)F,Fluazinam,91731,"1S/C13H4Cl2F6N4O4/c14-6-1-4(12(16,17)18)3-22-11(6)23-9-7(24(26)27)2-5(13(19,20)21)8(15)10(9)25(28)29/h1-3H,(H,22,23)","3-chloro-N-[3-chloro-2,6-dinitro-4-(trifluoromethyl)phenyl]-5-(trifluoromethyl)pyridin-2-amine",0,CHO
Clc1cc(N)c(cc1c1cc(Cl)c(cc1Cl)N)Cl,"2,2',5,5'-Tetrachlorobenzidine",27465,"1S/C12H8Cl4N2/c13-7-3-11(17)9(15)1-5(7)6-2-10(16)12(18)4-8(6)14/h1-4H,17-18H2","4-(4-amino-2,5-dichlorophenyl)-2,5-dichloroaniline",0,HEPG2
ClC1CC2C(C1Cl)C1(C(C2(Cl)C(=C1Cl)Cl)(Cl)Cl)Cl,Chlordane,5993,"1S/C10H6Cl8/c11-3-1-2-4(5(3)12)9(16)7(14)6(13)8(2,15)10(9,17)18/h2-5H,1H2","1,3,4,7,8,9,10,10-octachlorotricyclo[5.2.1.02,6]dec-8-ene",0,"CHO, HEPG2"
Clc1ccc(c(c1)C(=O)Nc1ccccc1)O,5-Chlorosalicylanilide,14869,"1S/C13H10ClNO2/c14-9-6-7-12(16)11(8-9)13(17)15-10-4-2-1-3-5-10/h1-8,16H,(H,15,17)",5-chloro-2-hydroxy-N-phenylbenzamide,1,HEPG2
Clc1ccc(c(c1)Cl)[C@]1(OC[C@@H](O1)COc1ccc(cc1)N1CCN(CC1)C(=O)C)Cn1cncc1,Xolegel,456201,"1S/C26H28Cl2N4O4/c1-19(33)31-10-12-32(13-11-31)21-3-5-22(6-4-21)34-15-23-16-35-26(36-23,17-30-9-8-29-18-30)24-7-2-20(27)14-25(24)28/h2-9,14,18,23H,10-13,15-17H2,1H3/t23-,26-/m0/s1","1-[4-[4-[[(2R,4S)-2-(2,4-dichlorophenyl)-2-(imidazol-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy]phenyl]piperazin-1-yl]ethanone",0,HEPG2
Clc1ccc(c(c1)Cl)/C=C(\C(C(C)(C)C)O)/n1cncn1,Diniconazole,6436605,"1S/C15H17Cl2N3O/c1-15(2,3)14(21)13(20-9-18-8-19-20)6-10-4-5-11(16)7-12(10)17/h4-9,14,21H,1-3H3/b13-6+","(E)-1-(2,4-dichlorophenyl)-4,4-dimethyl-2-(1,2,4-triazol-1-yl)pent-1-en-3-ol",0,HEPG2
Clc1ccc(c(c1)Cl)C(=O)Cl,"2,4-Dichlorobenzoyl chloride",66645,1S/C7H3Cl3O/c8-4-1-2-5(7(10)11)6(9)3-4/h1-3H,"2,4-dichlorobenzoyl chloride",0,CHO
Clc1ccc(c(c1)Cl)Cc1cc(ccc1O)C(CC(C)(C)C)(C)C,Clofoctol,2799,"1S/C21H26Cl2O/c1-20(2,3)13-21(4,5)16-7-9-19(24)15(11-16)10-14-6-8-17(22)12-18(14)23/h6-9,11-12,24H,10,13H2,1-5H3","2-[(2,4-dichlorophenyl)methyl]-4-(2,4,4-trimethylpentan-2-yl)phenol",0,"CHO, HEPG2"
Clc1ccc(c(c1)Cl)CO/N=C(/c1ccc(cc1Cl)Cl)\Cn1cncc1.[O-][N+](=O)O,Oxiconazole nitrate,9556529,"1S/C18H13Cl4N3O.HNO3/c19-13-2-1-12(16(21)7-13)10-26-24-18(9-25-6-5-23-11-25)15-4-3-14(20)8-17(15)22;2-1(3)4/h1-8,11H,9-10H2;(H,2,3,4)/b24-18+;","(Z)-1-(2,4-dichlorophenyl)-N-[(2,4-dichlorophenyl)methoxy]-2-imidazol-1-ylethanimine;nitric acid",0,HEPG2
Clc1ccc(c(c1)N)N,4-Chloro-o-phenylenediamine,7263,"1S/C6H7ClN2/c7-4-1-2-5(8)6(9)3-4/h1-3H,8-9H2","4-chlorobenzene-1,2-diamine",0,HEPG2
Clc1ccc(c2c1cccn2)O,5-Chloro-8-hydroxyquinoline,2817,"1S/C9H6ClNO/c10-7-3-4-8(12)9-6(7)2-1-5-11-9/h1-5,12H",5-chloroquinolin-8-ol,0,CHO
Clc1ccc(cc1)[C@](c1cncn1C)(c1ccc2c(c1)c(cc(=O)n2C)c1cccc(c1)Cl)N,Tipifarnib,159324,"1S/C27H22Cl2N4O/c1-32-16-31-15-25(32)27(30,18-6-9-20(28)10-7-18)19-8-11-24-23(13-19)22(14-26(34)33(24)2)17-4-3-5-21(29)12-17/h3-16H,30H2,1-2H3/t27-/m1/s1",6-[(R)-amino-(4-chlorophenyl)-(3-methylimidazol-4-yl)methyl]-4-(3-chlorophenyl)-1-methylquinolin-2-one,0,PMID: 21378206
Clc1ccc(cc1)[C@@](c1ccccc1)(OCC[C@H]1CCCN1C)C,Clemastine,26987,"1S/C21H26ClNO/c1-21(17-7-4-3-5-8-17,18-10-12-19(22)13-11-18)24-16-14-20-9-6-15-23(20)2/h3-5,7-8,10-13,20H,6,9,14-16H2,1-2H3/t20-,21-/m1/s1",(2R)-2-[2-[(1R)-1-(4-chlorophenyl)-1-phenylethoxy]ethyl]-1-methylpyrrolidine,1,PMID: 33437198
Clc1ccc(cc1)[C@@](c1ccccc1)(OCC[C@H]1CCCN1C)C.OC(=O)/C=C/C(=O)O,Clemastine fumarate,5281069,"1S/C21H26ClNO.C4H4O4/c1-21(17-7-4-3-5-8-17,18-10-12-19(22)13-11-18)24-16-14-20-9-6-15-23(20)2;5-3(6)1-2-4(7)8/h3-5,7-8,10-13,20H,6,9,14-16H2,1-2H3;1-2H,(H,5,6)(H,7,8)/b;2-1+/t20-,21-;/m1./s1",(E)-but-2-enedioic acid;(2R)-2-[2-[(1R)-1-(4-chlorophenyl)-1-phenylethoxy]ethyl]-1-methylpyrrolidine,0,HEPG2
Clc1ccc(cc1)C(=O)NC(C(=O)O)Cc1cc(=O)[nH]c2c1cccc2,Rebamipide,5042,"1S/C19H15ClN2O4/c20-13-7-5-11(6-8-13)18(24)22-16(19(25)26)9-12-10-17(23)21-15-4-2-1-3-14(12)15/h1-8,10,16H,9H2,(H,21,23)(H,22,24)(H,25,26)",2-[(4-chlorobenzoyl)amino]-3-(2-oxo-1H-quinolin-4-yl)propanoic acid,1,PMID: 25747976
Clc1ccc(cc1)Cn1cc(c2c1cccc2)C(=O)C(=O)Nc1ccncc1,Indibulin,2929,"1S/C22H16ClN3O2/c23-16-7-5-15(6-8-16)13-26-14-19(18-3-1-2-4-20(18)26)21(27)22(28)25-17-9-11-24-12-10-17/h1-12,14H,13H2,(H,24,25,28)",2-[1-[(4-chlorophenyl)methyl]indol-3-yl]-2-oxo-N-pyridin-4-ylacetamide,0,PMID: 15703812
Clc1ccc2c(c1)[C@@H]1CN(C[C@H]1c1c(O2)cccc1)C,"(R,R)-asenapine",3036780,"1S/C17H16ClNO/c1-19-9-14-12-4-2-3-5-16(12)20-17-7-6-11(18)8-13(17)15(14)10-19/h2-8,14-15H,9-10H2,1H3/t14-,15-/m0/s1","(2R,6R)-9-chloro-4-methyl-13-oxa-4-azatetracyclo[12.4.0.02,6.07,12]octadeca-1(18),7(12),8,10,14,16-hexaene",1,PMID: 24512732
Clc1ccc2c(c1)/C(=C/c1[nH]c(cc1C)C)/C(=O)N2,"(Z)-5-Chloro-3-((3,5-dimethyl-1H-pyrrol-2-yl)methylene)indolin-2-one",6536806,"1S/C15H13ClN2O/c1-8-5-9(2)17-14(8)7-12-11-6-10(16)3-4-13(11)18-15(12)19/h3-7,17H,1-2H3,(H,18,19)/b12-7-","(3Z)-5-chloro-3-[(3,5-dimethyl-1H-pyrrol-2-yl)methylidene]-1H-indol-2-one",0,PMID: 12406902
Clc1ccc2c(c1)/C(=C/c1cc(Cl)c(c(c1)Cl)O)/C(=O)N2,"PKR Inhibitor, Negative Control",16760619,"1S/C15H8Cl3NO2/c16-8-1-2-13-9(6-8)10(15(21)19-13)3-7-4-11(17)14(20)12(18)5-7/h1-6,20H,(H,19,21)/b10-3-","(3Z)-5-chloro-3-[(3,5-dichloro-4-hydroxyphenyl)methylidene]-1H-indol-2-one",1,PMID: 15836613
Clc1ccc2c(c1)C(=NCC(=O)N2C)c1ccccc1,Diazepam,3016,"1S/C16H13ClN2O/c1-19-14-8-7-12(17)9-13(14)16(18-10-15(19)20)11-5-3-2-4-6-11/h2-9H,10H2,1H3","7-chloro-1-methyl-5-phenyl-3H-1,4-benzodiazepin-2-one",1,PMID: 31351431
Clc1ccc2c(c1)C(=NCc1n2c(C)nn1)c1ccccc1,Alprazolam,2118,"1S/C17H13ClN4/c1-11-20-21-16-10-19-17(12-5-3-2-4-6-12)14-9-13(18)7-8-15(14)22(11)16/h2-9H,10H2,1H3","8-chloro-1-methyl-6-phenyl-4H-[1,2,4]triazolo[4,3-a][1,4]benzodiazepine",1,PMID: 30937314
Clc1ccc2c(c1)c(cn2c1ccc(cc1)F)C1CCN(CC1)CCN1CCNC1=O,Sertindole,60149,"1S/C24H26ClFN4O/c25-18-1-6-23-21(15-18)22(16-30(23)20-4-2-19(26)3-5-20)17-7-10-28(11-8-17)13-14-29-12-9-27-24(29)31/h1-6,15-17H,7-14H2,(H,27,31)",1-[2-[4-[5-chloro-1-(4-fluorophenyl)indol-3-yl]piperidin-1-yl]ethyl]imidazolidin-2-one,0,"CHO, HEPG2"
Clc1ccc2c(c1)CCc1c(C2=C2CCNCC2)nccc1,Desloratadine,124087,"1S/C19H19ClN2/c20-16-5-6-17-15(12-16)4-3-14-2-1-9-22-19(14)18(17)13-7-10-21-11-8-13/h1-2,5-6,9,12,21H,3-4,7-8,10-11H2","13-chloro-2-piperidin-4-ylidene-4-azatricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaene",0,HEPG2
Clc1ccc2c(c1)N(CCCN1CCC(CC1)(C(=O)N)N1CCCCC1)c1ccccc1CC2,Clocapramine,2793,"1S/C28H37ClN4O/c29-24-12-11-23-10-9-22-7-2-3-8-25(22)33(26(23)21-24)18-6-15-31-19-13-28(14-20-31,27(30)34)32-16-4-1-5-17-32/h2-3,7-8,11-12,21H,1,4-6,9-10,13-20H2,(H2,30,34)","1-[3-(2-chloro-5,6-dihydrobenzo[b][1]benzazepin-11-yl)propyl]-4-piperidin-1-ylpiperidine-4-carboxamide",0,HEPG2
Clc1ccc2c(c1)N(CCCN1CCC3(CC1)C(=O)NC1N3CCCC1)c1ccccc1CC2,Mosapramine,4257,"1S/C28H35ClN4O/c29-23-12-11-22-10-9-21-6-1-2-7-24(21)32(25(22)20-23)16-5-15-31-18-13-28(14-19-31)27(34)30-26-8-3-4-17-33(26)28/h1-2,6-7,11-12,20,26H,3-5,8-10,13-19H2,(H,30,34)","1'-[3-(2-chloro-5,6-dihydrobenzo[b][1]benzazepin-11-yl)propyl]spiro[1,5,6,7,8,8a-hexahydroimidazo[1,2-a]pyridine-3,4'-piperidine]-2-one",0,"CHO, HEPG2"
Clc1ccc2c(c1)S(=O)(=O)N=C(N2)C,Diazoxide,3019,"1S/C8H7ClN2O2S/c1-5-10-7-3-2-6(9)4-8(7)14(12,13)11-5/h2-4H,1H3,(H,10,11)","7-chloro-3-methyl-4H-1lambda6,2,4-benzothiadiazine 1,1-dioxide",1,PMID: 22262406
Clc1ccccc1c1nc2c(C)n[nH]c2[nH]c2c1cc(cc2)[N+](=O)[O-],PharmaGSID_48505,86287525,"1S/C17H12ClN5O2/c1-9-15-17(22-21-9)19-14-7-6-10(23(24)25)8-12(14)16(20-15)11-4-2-3-5-13(11)18/h2-8H,1H3,(H2,19,21,22)","5-(2-chlorophenyl)-3-methyl-7-nitro-2,10-dihydropyrazolo[3,4-b][1,4]benzodiazepine",0,HEPG2
Clc1ccccc1n1[nH]c2c(c1=O)c(c1cccc(c1)N(C)C)n(c(=O)c2)C,"2-(2-Chlorophenyl)-4-(3-(dimethylamino)phenyl)-5-methyl-1H-pyrazolo[4,3-c]pyridine-3,6(2H,5H)-dione",58496428,"1S/C21H19ClN4O2/c1-24(2)14-8-6-7-13(11-14)20-19-16(12-18(27)25(20)3)23-26(21(19)28)17-10-5-4-9-15(17)22/h4-12,23H,1-3H3","2-(2-chlorophenyl)-4-[3-(dimethylamino)phenyl]-5-methyl-1H-pyrazolo[4,3-c]pyridine-3,6-dione",1,PMID: 22618020
Clc1csc(c1)C(=O)C1C(=O)N(c2c1cc(F)c(c2)Cl)C(=O)N,6-chloro-3-(4-chlorothiophene-2-carbonyl)-5-fluoro-2-oxo-3H-indole-1-carboxamide,9885850,"1S/C14H7Cl2FN2O3S/c15-5-1-10(23-4-5)12(20)11-6-2-8(17)7(16)3-9(6)19(13(11)21)14(18)22/h1-4,11H,(H2,18,22)",6-chloro-3-(4-chlorothiophene-2-carbonyl)-5-fluoro-2-oxo-3H-indole-1-carboxamide,0,HEPG2
Clc1nc(c(c(c1Cl)Cl)Cl)C(Cl)(Cl)Cl,"2,3,4,5-Tetrachloro-6-(trichloromethyl)pyridine",70811,"1S/C6Cl7N/c7-1-2(8)4(6(11,12)13)14-5(10)3(1)9","2,3,4,5-tetrachloro-6-(trichloromethyl)pyridine",0,CHO
Clc1sc2c(c1)S(=O)(=O)N(C(=C2O)C(=O)Nc1ccccn1)C,Lornoxicam,54690031,"1S/C13H10ClN3O4S2/c1-17-10(13(19)16-9-4-2-3-5-15-9)11(18)12-7(23(17,20)21)6-8(14)22-12/h2-6,18H,1H3,(H,15,16,19)","6-chloro-4-hydroxy-2-methyl-1,1-dioxo-N-pyridin-2-ylthieno[2,3-e]thiazine-3-carboxamide",1,PMID: 24310460
ClCC(=O)[C@@]1(OC(=O)c2ccco2)[C@H](C)C[C@@H]2[C@]1(C)C[C@H](O)[C@]1([C@H]2CCC2=CC(=O)C=C[C@]12C)Cl,Mometasone furoate,441336,"1S/C27H30Cl2O6/c1-15-11-19-18-7-6-16-12-17(30)8-9-24(16,2)26(18,29)21(31)13-25(19,3)27(15,22(32)14-28)35-23(33)20-5-4-10-34-20/h4-5,8-10,12,15,18-19,21,31H,6-7,11,13-14H2,1-3H3/t15-,18+,19+,21+,24+,25+,26+,27+/m1/s1","[(8S,9R,10S,11S,13S,14S,16R,17R)-9-chloro-17-(2-chloroacetyl)-11-hydroxy-10,13,16-trimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl] furan-2-carboxylate",0,HEPG2
ClCC1(CCl)C(=C)C2(C(C1(Cl)C(C2Cl)Cl)(Cl)Cl)Cl,Toxaphene,5284469,"1S/C10H8Cl8/c1-4-7(2-11,3-12)9(16)6(14)5(13)8(4,15)10(9,17)18/h5-6H,1-3H2","1,4,5,6,7,7-hexachloro-2,2-bis(chloromethyl)-3-methylidenebicyclo[2.2.1]heptane",0,CHO
CN([C@H](c1ccccc1)CCOc1cccc2c1cccc2)C,Dapoxetine,71353,"1S/C21H23NO/c1-22(2)20(18-10-4-3-5-11-18)15-16-23-21-14-8-12-17-9-6-7-13-19(17)21/h3-14,20H,15-16H2,1-2H3/t20-/m0/s1","(1S)-N,N-dimethyl-3-naphthalen-1-yloxy-1-phenylpropan-1-amine",0,HEPG2
CN(C(=O)C1(CCN(CC1)CCC1(OCCN(C1)C(=O)c1ccccc1)c1ccc(c(c1)Cl)Cl)N1CCCCC1)C.Cl,"1-[2-[4-benzoyl-2-(3,4-dichlorophenyl)morpholin-2-yl]ethyl]-N,N-dimethyl-4-piperidin-1-ylpiperidine-4-carboxamide;hydrochloride",60196404,"1S/C32H42Cl2N4O3.ClH/c1-35(2)30(40)31(38-16-7-4-8-17-38)13-18-36(19-14-31)20-15-32(26-11-12-27(33)28(34)23-26)24-37(21-22-41-32)29(39)25-9-5-3-6-10-25;/h3,5-6,9-12,23H,4,7-8,13-22,24H2,1-2H3;1H","1-[2-[4-benzoyl-2-(3,4-dichlorophenyl)morpholin-2-yl]ethyl]-N,N-dimethyl-4-piperidin-1-ylpiperidine-4-carboxamide;hydrochloride",0,"CHO, HEPG2"
CN(C(=S)[S-])C.[Na+],Sodium dimethyldithiocarbamate,560256,"1S/C3H7NS2.Na/c1-4(2)3(5)6;/h1-2H3,(H,5,6);/q;+1/p-1","sodium;N,N-dimethylcarbamodithioate",0,HEPG2
CN(C(=S)[S-])C.CN(C(=S)[S-])C.[Zn+2],Ziram,8722,"1S/2C3H7NS2.Zn/c2*1-4(2)3(5)6;/h2*1-2H3,(H,5,6);/q;;+2/p-2","zinc;N,N-dimethylcarbamodithioate",0,HEPG2
CN(C(=S)[S-])C.CN(C(=S)[S-])C.CN(C(=S)[S-])C.[Fe+3],Ferbam,26710,"1S/3C3H7NS2.Fe/c3*1-4(2)3(5)6;/h3*1-2H3,(H,5,6);/q;;;+3/p-3","N,N-dimethylcarbamodithioate;iron(3+)",0,HEPG2
CN(C(=S)c1ccccc1)NC(=O)CC(=O)NN(C(=S)c1ccccc1)C,Elesclomol,300471,"1S/C19H20N4O2S2/c1-22(18(26)14-9-5-3-6-10-14)20-16(24)13-17(25)21-23(2)19(27)15-11-7-4-8-12-15/h3-12H,13H2,1-2H3,(H,20,24)(H,21,25)","1-N',3-N'-bis(benzenecarbonothioyl)-1-N',3-N'-dimethylpropanedihydrazide",0,PMID: 18723479
CN(C(=S)S)C.CNC,"Carbamodithioic acid, dimethyl-, compd. with N-methylmethanamine (1:1)",11728,"1S/C3H7NS2.C2H7N/c1-4(2)3(5)6;1-3-2/h1-2H3,(H,5,6);3H,1-2H3","dimethylazanium;N,N-dimethylcarbamodithioate",0,HEPG2
CN(C(=S)SC(=S)N(C)C)C,Tetramethylthiuram monosulfide,7347,1S/C6H12N2S3/c1-7(2)5(9)11-6(10)8(3)4/h1-4H3,"dimethylcarbamothioyl N,N-dimethylcarbamodithioate",0,HEPG2
CN(C(=S)SSC(=S)N(C)C)C,Thiram,5455,1S/C6H12N2S4/c1-7(2)5(9)11-12-6(10)8(3)4/h1-4H3,"dimethylcarbamothioylsulfanyl N,N-dimethylcarbamodithioate",0,HEPG2
CN(C(CN1c2ccccc2Sc2c1cccc2)C)C,Promethazine,4927,"1S/C17H20N2S/c1-13(18(2)3)12-19-14-8-4-6-10-16(14)20-17-11-7-5-9-15(17)19/h4-11,13H,12H2,1-3H3","N,N-dimethyl-1-phenothiazin-10-ylpropan-2-amine",1,PMID: 30666889
CN(c1ccc(cc1)/N=N/c1ccccc1)C,4-(Dimethylamino)azobenzene,6053,"1S/C14H15N3/c1-17(2)14-10-8-13(9-11-14)16-15-12-6-4-3-5-7-12/h3-11H,1-2H3","N,N-dimethyl-4-phenyldiazenylaniline",1,HEPG2
CN(c1ccc(cc1)C(=O)c1ccc(cc1)N(C)C)C,Michler's ketone,7031,"1S/C17H20N2O/c1-18(2)15-9-5-13(6-10-15)17(20)14-7-11-16(12-8-14)19(3)4/h5-12H,1-4H3",bis[4-(dimethylamino)phenyl]methanone,0,HEPG2
CN(c1ccc(cc1)C(c1ccc(cc1)N(C)C)c1ccccc1)C,Leucomalachite green,67215,"1S/C23H26N2/c1-24(2)21-14-10-19(11-15-21)23(18-8-6-5-7-9-18)20-12-16-22(17-13-20)25(3)4/h5-17,23H,1-4H3","4-[[4-(dimethylamino)phenyl]-phenylmethyl]-N,N-dimethylaniline",0,"CHO, HEPG2"
CN(c1ccc(cc1)N)C,"N,N-Dimethyl-p-phenylenediamine",7472,"1S/C8H12N2/c1-10(2)8-5-3-7(9)4-6-8/h3-6H,9H2,1-2H3","4-N,4-N-dimethylbenzene-1,4-diamine",1,HEPG2
CN(c1ccc2c(c1)[s+]c1c(n2)ccc(c1)N(C)C)C.O.O.O.[Cl-],Methylene Blue trihydrate,104827,"1S/C16H18N3S.ClH.3H2O/c1-18(2)11-5-7-13-15(9-11)20-16-10-12(19(3)4)6-8-14(16)17-13;;;;/h5-10H,1-4H3;1H;3*1H2/q+1;;;;/p-1",[7-(dimethylamino)phenothiazin-3-ylidene]-dimethylazanium;chloride;trihydrate,1,HEPG2
CN(CC(C1(O)CCCCC1)c1ccc(cc1)O)C,Desvenlafaxine,125017,"1S/C16H25NO2/c1-17(2)12-15(13-6-8-14(18)9-7-13)16(19)10-4-3-5-11-16/h6-9,15,18-19H,3-5,10-12H2,1-2H3",4-[2-(dimethylamino)-1-(1-hydroxycyclohexyl)ethyl]phenol,1,PMID: 25451696
CN(CC[C@@H](Nc1ccc(cc1[N+](=O)[O-])S(=O)(=O)NC(=O)c1ccc(cc1)N1CCN(CC1)Cc1ccccc1c1ccc(cc1)Cl)CSc1ccccc1)C,Abt-737,11228183,"1S/C42H45ClN6O5S2/c1-46(2)23-22-35(30-55-37-9-4-3-5-10-37)44-40-21-20-38(28-41(40)49(51)52)56(53,54)45-42(50)32-14-18-36(19-15-32)48-26-24-47(25-27-48)29-33-8-6-7-11-39(33)31-12-16-34(43)17-13-31/h3-21,28,35,44H,22-27,29-30H2,1-2H3,(H,45,50)/t35-/m1/s1",4-[4-[[2-(4-chlorophenyl)phenyl]methyl]piperazin-1-yl]-N-[4-[[(2R)-4-(dimethylamino)-1-phenylsulfanylbutan-2-yl]amino]-3-nitrophenyl]sulfonylbenzamide,0,PMID: 17460700
CN(CC/C=C/1\c2ccccc2Sc2c1cc(Cl)cc2)C,Chlorprotixene,667466,"1S/C18H18ClNS/c1-20(2)11-5-7-14-15-6-3-4-8-17(15)21-18-10-9-13(19)12-16(14)18/h3-4,6-10,12H,5,11H2,1-2H3/b14-7+","(3E)-3-(2-chlorothioxanthen-9-ylidene)-N,N-dimethylpropan-1-amine",0,HEPG2
CN(CC/C=C\1/c2ccccc2OCc2c1cccc2)C.Cl,Doxepin Hydrochloride,6419921,"1S/C19H21NO.ClH/c1-20(2)13-7-11-17-16-9-4-3-8-15(16)14-21-19-12-6-5-10-18(17)19;/h3-6,8-12H,7,13-14H2,1-2H3;1H/b17-11+;","(3E)-3-(6H-benzo[c][1]benzoxepin-11-ylidene)-N,N-dimethylpropan-1-amine;hydrochloride",1,PMID: 28806500
CN(CCCN1c2ccccc2CCc2c1cc(Cl)cc2)C,Clomipramine,2801,"1S/C19H23ClN2/c1-21(2)12-5-13-22-18-7-4-3-6-15(18)8-9-16-10-11-17(20)14-19(16)22/h3-4,6-7,10-11,14H,5,8-9,12-13H2,1-2H3","3-(2-chloro-5,6-dihydrobenzo[b][1]benzazepin-11-yl)-N,N-dimethylpropan-1-amine",0,HEPG2
CN(CCCN1c2ccccc2CCc2c1cc(Cl)cc2)C.Cl,Clomipramine hydrochloride,68539,"1S/C19H23ClN2.ClH/c1-21(2)12-5-13-22-18-7-4-3-6-15(18)8-9-16-10-11-17(20)14-19(16)22;/h3-4,6-7,10-11,14H,5,8-9,12-13H2,1-2H3;1H","3-(2-chloro-5,6-dihydrobenzo[b][1]benzazepin-11-yl)-N,N-dimethylpropan-1-amine;hydrochloride",0,HEPG2
CN(CCCN1c2ccccc2Sc2c1cc(cc2)C(F)(F)F)C.Cl,Triflupromazine hydrochloride,66069,"1S/C18H19F3N2S.ClH/c1-22(2)10-5-11-23-14-6-3-4-7-16(14)24-17-9-8-13(12-15(17)23)18(19,20)21;/h3-4,6-9,12H,5,10-11H2,1-2H3;1H","N,N-dimethyl-3-[2-(trifluoromethyl)phenothiazin-10-yl]propan-1-amine;hydrochloride",0,"CHO, HEPG2"
CN(CCCN1c2ccccc2Sc2c1cc(Cl)cc2)C,Chlorpromazine,2726,"1S/C17H19ClN2S/c1-19(2)10-5-11-20-14-6-3-4-7-16(14)21-17-9-8-13(18)12-15(17)20/h3-4,6-9,12H,5,10-11H2,1-2H3","3-(2-chlorophenothiazin-10-yl)-N,N-dimethylpropan-1-amine",1,PMID: 30666889
CN(CCCN1c2ccccc2Sc2c1cc(Cl)cc2)C.Cl,Chlorpromazine hydrochloride,6240,"1S/C17H19ClN2S.ClH/c1-19(2)10-5-11-20-14-6-3-4-7-16(14)21-17-9-8-13(18)12-15(17)20;/h3-4,6-9,12H,5,10-11H2,1-2H3;1H","3-(2-chlorophenothiazin-10-yl)-N,N-dimethylpropan-1-amine;hydrochloride",0,"CHO, HEPG2"
CN(CCOC(c1ccccc1)c1ccccc1)C,Diphenhydramine,3100,"1S/C17H21NO/c1-18(2)13-14-19-17(15-9-5-3-6-10-15)16-11-7-4-8-12-16/h3-12,17H,13-14H2,1-2H3","2-benzhydryloxy-N,N-dimethylethanamine",1,PMID: 31553997
