SMILES,Name,CID,InChI,IUPAC,Status,Source
CCC(C(=O)O[C@H]1C[C@@H](C)C=C2[C@H]1[C@@H](CC[C@@H]1C[C@@H](O)CC(=O)O1)[C@H](C=C2)C)(C)C,Simvastatin,54454,"1S/C25H38O5/c1-6-25(4,5)24(28)30-21-12-15(2)11-17-8-7-16(3)20(23(17)21)10-9-19-13-18(26)14-22(27)29-19/h7-8,11,15-16,18-21,23,26H,6,9-10,12-14H2,1-5H3/t15-,16-,18+,19+,20-,21-,23-/m0/s1","[(1S,3R,7S,8S,8aR)-8-[2-[(2R,4R)-4-hydroxy-6-oxooxan-2-yl]ethyl]-3,7-dimethyl-1,2,3,7,8,8a-hexahydronaphthalen-1-yl] 2,2-dimethylbutanoate",1,ARE
CCC(C(=O)O[Sn](OC(=O)C(CCC(C)C)(CC)C)(C)C)(CCC(C)C)C,"Bis[(2-ethyl-2,5-dimethylhexanoyl)oxy](dimethyl)stannane",60196425,"1S/2C10H20O2.2CH3.Sn/c2*1-5-10(4,9(11)12)7-6-8(2)3;;;/h2*8H,5-7H2,1-4H3,(H,11,12);2*1H3;/q;;;;+2/p-2","[(2-ethyl-2,5-dimethylhexanoyl)oxy-dimethylstannyl] 2-ethyl-2,5-dimethylhexanoate",1,ARE
CCC(C(=O)OC1=C(C(=O)OC21CCCCC2)c1cc(Cl)cc(c1)Cl)(C)C,"3-(3,5-Dichlorophenyl)-2-oxo-1-oxaspiro[4.5]dec-3-en-4-yl 2,2-dimethylbutanoate",22833506,"1S/C21H24Cl2O4/c1-4-20(2,3)19(25)26-17-16(13-10-14(22)12-15(23)11-13)18(24)27-21(17)8-6-5-7-9-21/h10-12H,4-9H2,1-3H3","[3-(3,5-dichlorophenyl)-2-oxo-1-oxaspiro[4.5]dec-3-en-4-yl] 2,2-dimethylbutanoate",1,ARE
CCC(C(=O)OCCc1ccccc1)C,Phenethyl 2-methylbutyrate,520148,"1S/C13H18O2/c1-3-11(2)13(14)15-10-9-12-7-5-4-6-8-12/h4-8,11H,3,9-10H2,1-2H3",2-phenylethyl 2-methylbutanoate,0,ARE
CCC(C(C(=O)O)N)C,DL-Isoleucine,791,"1S/C6H13NO2/c1-3-4(2)5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)",2-amino-3-methylpentanoic acid,0,ARE
CCC(C(C)(C)C)O,"2,2-Dimethyl-3-pentanol",19871,"1S/C7H16O/c1-5-6(8)7(2,3)4/h6,8H,5H2,1-4H3","2,2-dimethylpentan-3-ol",0,ARE
CCC(C(COC(=O)N)(COC(=O)N)C)C,Mebutamate,6151,"1S/C10H20N2O4/c1-4-7(2)10(3,5-15-8(11)13)6-16-9(12)14/h7H,4-6H2,1-3H3,(H2,11,13)(H2,12,14)","[2-(carbamoyloxymethyl)-2,3-dimethylpentyl] carbamate",0,ARE
CCC(C)(C)C,"2,2-Dimethylbutane",6403,"1S/C6H14/c1-5-6(2,3)4/h5H2,1-4H3","2,2-dimethylbutane",0,ARE
CCC(C#C)(/C=C\Cl)O,Ethyl beta-chlorovinyl ethynyl carbinol,5284556,"1S/C7H9ClO/c1-3-7(9,4-2)5-6-8/h1,5-6,9H,4H2,2H3/b6-5-",(Z)-1-chloro-3-ethylpent-1-en-4-yn-3-ol,0,ARE
CCC(C=O)CC,2-Ethylbutanal,7359,"1S/C6H12O/c1-3-6(4-2)5-7/h5-6H,3-4H2,1-2H3",2-ethylbutanal,0,ARE
CCC(C1(CC=C)C(=O)NC(=O)NC1=O)C,Talbutal,8275,"1S/C11H16N2O3/c1-4-6-11(7(3)5-2)8(14)12-10(16)13-9(11)15/h4,7H,1,5-6H2,2-3H3,(H2,12,13,14,15,16)","5-butan-2-yl-5-prop-2-enyl-1,3-diazinane-2,4,6-trione",0,ARE
CCC(c1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C)C,"4-sec-Butyl-2,6-di-tert-butylphenol",86583,"1S/C18H30O/c1-9-12(2)13-10-14(17(3,4)5)16(19)15(11-13)18(6,7)8/h10-12,19H,9H2,1-8H3","4-butan-2-yl-2,6-ditert-butylphenol",0,ARE
CCC(c1cc(cc(c1OC(=O)C=C(C)C)[N+](=O)[O-])[N+](=O)[O-])C,Binapacryl,10234,"1S/C15H18N2O6/c1-5-10(4)12-7-11(16(19)20)8-13(17(21)22)15(12)23-14(18)6-9(2)3/h6-8,10H,5H2,1-4H3","(2-butan-2-yl-4,6-dinitrophenyl) 3-methylbut-2-enoate",1,ARE
CCC(c1cc(cc(c1OC(=O)OC(C)C)[N+](=O)[O-])[N+](=O)[O-])C,Dinobuton,13783,"1S/C14H18N2O7/c1-5-9(4)11-6-10(15(18)19)7-12(16(20)21)13(11)23-14(17)22-8(2)3/h6-9H,5H2,1-4H3","(2-butan-2-yl-4,6-dinitrophenyl) propan-2-yl carbonate",1,ARE
CCC(c1cc(n2nc3c(n2)cccc3)c(c(c1)C(CC)(C)C)O)(C)C,UV-328,33263,"1S/C22H29N3O/c1-7-21(3,4)15-13-16(22(5,6)8-2)20(26)19(14-15)25-23-17-11-9-10-12-18(17)24-25/h9-14,26H,7-8H2,1-6H3","2-(benzotriazol-2-yl)-4,6-bis(2-methylbutan-2-yl)phenol",0,ARE
CCC(c1cc(O)c(cc1O)C(CC)(C)C)(C)C,"2,5-Di-tert-amylhydroquinone",6610,"1S/C16H26O2/c1-7-15(3,4)11-9-14(18)12(10-13(11)17)16(5,6)8-2/h9-10,17-18H,7-8H2,1-6H3","2,5-bis(2-methylbutan-2-yl)benzene-1,4-diol",1,ARE
CCC(C1CCC(=O)CC1)(C)C,4-tert-Pentylcyclohexanone,27941,"1S/C11H20O/c1-4-11(2,3)9-5-7-10(12)8-6-9/h9H,4-8H2,1-3H3",4-(2-methylbutan-2-yl)cyclohexan-1-one,0,ARE
CCC(c1ccc(cc1)N1Cc2c(C1=O)cccc2)C(=O)O,Indobufen,107641,"1S/C18H17NO3/c1-2-15(18(21)22)12-7-9-14(10-8-12)19-11-13-5-3-4-6-16(13)17(19)20/h3-10,15H,2,11H2,1H3,(H,21,22)",2-[4-(3-oxo-1H-isoindol-2-yl)phenyl]butanoic acid,0,ARE
CCC(c1ccc(cc1)O)(C)C,4-tert-Amylphenol,6643,"1S/C11H16O/c1-4-11(2,3)9-5-7-10(12)8-6-9/h5-8,12H,4H2,1-3H3",4-(2-methylbutan-2-yl)phenol,0,ARE
CCC(C1CCC(CC1)O)(C)C,trans-4-tert-Amylcyclohexanol,79302,"1S/C11H22O/c1-4-11(2,3)9-5-7-10(12)8-6-9/h9-10,12H,4-8H2,1-3H3",4-(2-methylbutan-2-yl)cyclohexan-1-ol,0,ARE
CCC(c1cccc(c1O)C(CC)C)C,"2,6-Di-sec-butylphenol",21685,"1S/C14H22O/c1-5-10(3)12-8-7-9-13(14(12)15)11(4)6-2/h7-11,15H,5-6H2,1-4H3","2,6-di(butan-2-yl)phenol",0,ARE
CCC(c1ccccc1)C(=O)NC(=O)N,Pheneturide,72060,"1S/C11H14N2O2/c1-2-9(10(14)13-11(12)15)8-6-4-3-5-7-8/h3-7,9H,2H2,1H3,(H3,12,13,14,15)",N-carbamoyl-2-phenylbutanamide,0,ARE
CCC(c1ccccc1)C(=O)NC(=O)NC(=O)C,Acetylpheneturide,1999,"1S/C13H16N2O3/c1-3-11(10-7-5-4-6-8-10)12(17)15-13(18)14-9(2)16/h4-8,11H,3H2,1-2H3,(H2,14,15,16,17,18)",N-(acetylcarbamoyl)-2-phenylbutanamide,0,ARE
CCC(c1ccccc1)C(=O)OCCN(CC)CC,Butetamate,27368,"1S/C16H25NO2/c1-4-15(14-10-8-7-9-11-14)16(18)19-13-12-17(5-2)6-3/h7-11,15H,4-6,12-13H2,1-3H3",2-(diethylamino)ethyl 2-phenylbutanoate,0,ARE
CCC(c1ccccc1)C(=O)OCCN1CCOC(C1C)c1ccccc1,Fenbutrazate,20395,"1S/C23H29NO3/c1-3-21(19-10-6-4-7-11-19)23(25)27-17-15-24-14-16-26-22(18(24)2)20-12-8-5-9-13-20/h4-13,18,21-22H,3,14-17H2,1-2H3",2-(3-methyl-2-phenylmorpholin-4-yl)ethyl 2-phenylbutanoate,0,ARE
CCC(C1CCCCC1=O)C,2-sec-Butylcyclohexanone,61771,"1S/C10H18O/c1-3-8(2)9-6-4-5-7-10(9)11/h8-9H,3-7H2,1-2H3",2-butan-2-ylcyclohexan-1-one,0,ARE
CCC(c1ccccc1O)C,2-sec-Butylphenol,6984,"1S/C10H14O/c1-3-8(2)9-6-4-5-7-10(9)11/h4-8,11H,3H2,1-2H3",2-butan-2-ylphenol,0,ARE
CCC(C1CCCCC1OC(=O)C)(C)C,2-tert-Pentylcyclohexyl acetate,62240,"1S/C13H24O2/c1-5-13(3,4)11-8-6-7-9-12(11)15-10(2)14/h11-12H,5-9H2,1-4H3",[2-(2-methylbutan-2-yl)cyclohexyl] acetate,1,ARE
CCC(C1N=C(C(S1)C)C)C,"2-(2-Butyl)-4,5-dimethyl-3-thiazoline",5362564,"1S/C9H17NS/c1-5-6(2)9-10-7(3)8(4)11-9/h6,8-9H,5H2,1-4H3","2-butan-2-yl-4,5-dimethyl-2,5-dihydro-1,3-thiazole",0,ARE
CCC(c1nccnc1OC)C,2-sec-Butyl-3-methoxypyrazine,520098,"1S/C9H14N2O/c1-4-7(2)8-9(12-3)11-6-5-10-8/h5-7H,4H2,1-3H3",2-butan-2-yl-3-methoxypyrazine,0,ARE
CCC(CC(C(C(C(C(Cl)C)Cl)Cl)Cl)Cl)Cl,Chlorowax 500C,6537498,"1S/C10H16Cl6/c1-3-6(12)4-7(13)9(15)10(16)8(14)5(2)11/h5-10H,3-4H2,1-2H3","2,3,4,5,6,8-hexachlorodecane",0,ARE
CCC(CC)(C)C,"3,3-Dimethylpentane",11229,"1S/C7H16/c1-5-7(3,4)6-2/h5-6H2,1-4H3","3,3-dimethylpentane",0,ARE
CCC(CCC(C(CC(C(C(CCl)Cl)Cl)Cl)Cl)Cl)Cl,"1,2,3,4,6,7,10-Heptachlorododecane",5284361,"1S/C12H19Cl7/c1-2-7(14)3-4-8(15)9(16)5-10(17)12(19)11(18)6-13/h7-12H,2-6H2,1H3","1,2,3,4,6,7,10-heptachlorododecane",0,ARE
CCC(CCC=C(C)C)(O)C,"3,7-Dimethyloct-6-en-3-ol",86749,"1S/C10H20O/c1-5-10(4,11)8-6-7-9(2)3/h7,11H,5-6,8H2,1-4H3","3,7-dimethyloct-6-en-3-ol",0,ARE
CCC(CCCC(C)C)(O)C,"3,7-Dimethyloctan-3-ol",6548,"1S/C10H22O/c1-5-10(4,11)8-6-7-9(2)3/h9,11H,5-8H2,1-4H3","3,7-dimethyloctan-3-ol",0,ARE
CCC(CCCC(O)(C)C)C,"2,6-Dimethyloctan-2-ol",86751,"1S/C10H22O/c1-5-9(2)7-6-8-10(3,4)11/h9,11H,5-8H2,1-4H3","2,6-dimethyloctan-2-ol",0,ARE
CCC(CCl)Cl,"1,2-Dichlorobutane",12017,"1S/C4H8Cl2/c1-2-4(6)3-5/h4H,2-3H2,1H3","1,2-dichlorobutane",0,ARE
CCC(Cl)C,2-Chlorobutane,6563,"1S/C4H9Cl/c1-3-4(2)5/h4H,3H2,1-2H3",2-chlorobutane,0,ARE
CCC(CO)(CO)CO,Trimethylolpropane,6510,"1S/C6H14O3/c1-2-6(3-7,4-8)5-9/h7-9H,2-5H2,1H3","2-ethyl-2-(hydroxymethyl)propane-1,3-diol",0,ARE
CCC(CO)(CO)N,"2-Amino-2-ethyl-1,3-propanediol",8282,"1S/C5H13NO2/c1-2-5(6,3-7)4-8/h7-8H,2-4,6H2,1H3","2-amino-2-ethylpropane-1,3-diol",0,ARE
CCC(CO)CC,2-Ethyl-1-butanol,7358,"1S/C6H14O/c1-3-6(4-2)5-7/h6-7H,3-5H2,1-2H3",2-ethylbutan-1-ol,0,ARE
CCC(CO)CO,"2-Ethylpropane-1,3-diol",102293,"1S/C5H12O2/c1-2-5(3-6)4-7/h5-7H,2-4H2,1H3","2-ethylpropane-1,3-diol",0,ARE
CCC(COC(=O)C(=C)C)(COC(=O)C(=C)C)COC(=O)C(=C)C,Trimethylolpropane trimethacrylate,18689,"1S/C18H26O6/c1-8-18(9-22-15(19)12(2)3,10-23-16(20)13(4)5)11-24-17(21)14(6)7/h2,4,6,8-11H2,1,3,5,7H3","2,2-bis(2-methylprop-2-enoyloxymethyl)butyl 2-methylprop-2-enoate",0,ARE
CCC(COC(=O)C)C,2-Methylbutyl acetate,12209,"1S/C7H14O2/c1-4-6(2)5-9-7(3)8/h6H,4-5H2,1-3H3",2-methylbutyl acetate,0,ARE
CCC(COC(=O)CC(C)C)C,2-Methylbutyl isovalerate,62445,"1S/C10H20O2/c1-5-9(4)7-12-10(11)6-8(2)3/h8-9H,5-7H2,1-4H3",2-methylbutyl 3-methylbutanoate,0,ARE
CCC(COCC(CO)(CO)CC)(CO)CO,Ditrimethylolpropane,90038,"1S/C12H26O5/c1-3-11(5-13,6-14)9-17-10-12(4-2,7-15)8-16/h13-16H,3-10H2,1-2H3","2-[2,2-bis(hydroxymethyl)butoxymethyl]-2-ethylpropane-1,3-diol",0,ARE
CCC(N)C,Sec-butylamine,24874,"1S/C4H11N/c1-3-4(2)5/h4H,3,5H2,1-2H3",butan-2-amine,0,ARE
CCC(n1c(=O)[nH]c(c(c1=O)Br)C)C,Bromacil,9411,"1S/C9H13BrN2O2/c1-4-5(2)12-8(13)7(10)6(3)11-9(12)14/h5H,4H2,1-3H3,(H,11,14)","5-bromo-3-butan-2-yl-6-methyl-1H-pyrimidine-2,4-dione",0,ARE
CCC(N1CCCC1=O)C(=O)N,Etiracetam,59708,"1S/C8H14N2O2/c1-2-6(8(9)12)10-5-3-4-7(10)11/h6H,2-5H2,1H3,(H2,9,12)",2-(2-oxopyrrolidin-1-yl)butanamide,0,ARE
CCC(n1ncn(c1=O)c1ccc(cc1)N1CCN(CC1)c1ccc(cc1)OC[C@H]1CO[C@](O1)(Cn1cncn1)c1ccc(cc1Cl)Cl)C,Itraconazole,55283,"1S/C35H38Cl2N8O4/c1-3-25(2)45-34(46)44(24-40-45)29-7-5-27(6-8-29)41-14-16-42(17-15-41)28-9-11-30(12-10-28)47-19-31-20-48-35(49-31,21-43-23-38-22-39-43)32-13-4-26(36)18-33(32)37/h4-13,18,22-25,31H,3,14-17,19-21H2,1-2H3/t25?,31-,35-/m0/s1","2-butan-2-yl-4-[4-[4-[4-[[(2R,4S)-2-(2,4-dichlorophenyl)-2-(1,2,4-triazol-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy]phenyl]piperazin-1-yl]phenyl]-1,2,4-triazol-3-one",1,ARE
CCC(Nc1c(cc(cc1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C,Butralin,36565,"1S/C14H21N3O4/c1-6-9(2)15-13-11(16(18)19)7-10(14(3,4)5)8-12(13)17(20)21/h7-9,15H,6H2,1-5H3","N-butan-2-yl-4-tert-butyl-2,6-dinitroaniline",0,ARE
CCC(Nc1ccc(c(c1)C)C)CC,"N-(1-ethylpropyl)-3,4-dimethylaniline",91984,"1S/C13H21N/c1-5-12(6-2)14-13-8-7-10(3)11(4)9-13/h7-9,12,14H,5-6H2,1-4H3","3,4-dimethyl-N-pentan-3-ylaniline",0,ARE
CCC(O)(C)C,2-Methyl-2-butanol,6405,"1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3",2-methylbutan-2-ol,0,ARE
CCC(O)C,2-Butanol,6568,"1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",butan-2-ol,0,ARE
CCC(OC(=O)C)(CCCC(C)C)C,"3,7-Dimethyloctan-3-yl acetate",89385,"1S/C12H24O2/c1-6-12(5,14-11(4)13)9-7-8-10(2)3/h10H,6-9H2,1-5H3","3,7-dimethyloctan-3-yl acetate",0,ARE
CCC(OC(=O)c1ccccc1)(CN(C)C)C.Cl,Amylocaine hydrochloride,10766,"1S/C14H21NO2.ClH/c1-5-14(2,11-15(3)4)17-13(16)12-9-7-6-8-10-12;/h6-10H,5,11H2,1-4H3;1H",[1-(dimethylamino)-2-methylbutan-2-yl] benzoate;hydrochloride,0,ARE
CCC(OC(=O)c1ccccc1C(=O)O)(C#C)C,Phthalofyne,8573,"1S/C14H14O4/c1-4-14(3,5-2)18-13(17)11-9-7-6-8-10(11)12(15)16/h1,6-9H,5H2,2-3H3,(H,15,16)",2-(3-methylpent-1-yn-3-yloxycarbonyl)benzoic acid,0,ARE
CCC(OC(CC)C)C,Di-sec-butyl ether,23294,"1S/C8H18O/c1-5-7(3)9-8(4)6-2/h7-8H,5-6H2,1-4H3",2-butan-2-yloxybutane,0,ARE
CCC(OC(CC)O)O,1-(1-Hydroxypropoxy)propan-1-ol,6537503,"1S/C6H14O3/c1-3-5(7)9-6(8)4-2/h5-8H,3-4H2,1-2H3",1-(1-hydroxypropoxy)propan-1-ol,0,ARE
CCC(OC)(C)C,tert-Amyl methyl ether,61247,"1S/C6H14O/c1-5-6(2,3)7-4/h5H2,1-4H3",2-methoxy-2-methylbutane,0,ARE
CCC(OCC(OC(CC)O)C)O,"1,1'-[Propane-1,2-diylbis(oxy)]dipropan-1-ol",22833317,"1S/C9H20O4/c1-4-8(10)12-6-7(3)13-9(11)5-2/h7-11H,4-6H2,1-3H3",1-[2-(1-hydroxypropoxy)propoxy]propan-1-ol,0,ARE
CCC(S)C,2-Butanethiol,10560,"1S/C4H10S/c1-3-4(2)5/h4-5H,3H2,1-2H3",butane-2-thiol,0,ARE
CCC(SSC(CC)C)C,Di-sec-butyl disulfide,94314,"1S/C8H18S2/c1-5-7(3)9-10-8(4)6-2/h7-8H,5-6H2,1-4H3",2-(butan-2-yldisulfanyl)butane,0,ARE
CCC[C@@H](C(=O)OCC)N[C@H](C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(=O)O)C,Perindopril,107807,"1S/C19H32N2O5/c1-4-8-14(19(25)26-5-2)20-12(3)17(22)21-15-10-7-6-9-13(15)11-16(21)18(23)24/h12-16,20H,4-11H2,1-3H3,(H,23,24)/t12-,13-,14-,15-,16-/m0/s1","(2S,3aS,7aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxopentan-2-yl]amino]propanoyl]-2,3,3a,4,5,6,7,7a-octahydroindole-2-carboxylic acid",0,ARE
CCC[C@H](C1(CC=C)C(=O)NC(=O)NC1=O)C,(+)-Secobarbital,31143,"1S/C12H18N2O3/c1-4-6-8(3)12(7-5-2)9(15)13-11(17)14-10(12)16/h5,8H,2,4,6-7H2,1,3H3,(H2,13,14,15,16,17)/t8-/m1/s1","5-[(2R)-pentan-2-yl]-5-prop-2-enyl-1,3-diazinane-2,4,6-trione",0,ARE
CCC[C@H]1CN([C@@H](C1)C(=O)N[C@@H]([C@H]1O[C@H](SC)[C@@H]([C@H]([C@H]1O)O)O)[C@H](O)C)C.Cl,Lincomycin hydrochloride,64710,"1S/C18H34N2O6S.ClH/c1-5-6-10-7-11(20(3)8-10)17(25)19-12(9(2)21)16-14(23)13(22)15(24)18(26-16)27-4;/h9-16,18,21-24H,5-8H2,1-4H3,(H,19,25);1H/t9-,10-,11+,12-,13+,14-,15-,16-,18-;/m1./s1","(2S,4R)-N-[(1R,2R)-2-hydroxy-1-[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-methylsulfanyloxan-2-yl]propyl]-1-methyl-4-propylpyrrolidine-2-carboxamide;hydrochloride",0,ARE
CCC[N+](CCC)(CCC)CCC.[Br-],Tetrapropylammonium bromide,74745,"1S/C12H28N.BrH/c1-5-9-13(10-6-2,11-7-3)12-8-4;/h5-12H2,1-4H3;1H/q+1;/p-1",tetrapropylazanium;bromide,0,ARE
CCC[N+]1(C)CCCC1.[Br-],1-Methyl-1-propylpyrrolidinium bromide,16719897,"1S/C8H18N.BrH/c1-3-6-9(2)7-4-5-8-9;/h3-8H2,1-2H3;1H/q+1;/p-1",1-methyl-1-propylpyrrolidin-1-ium;bromide,0,ARE
CCC[N+]1(C)CCCC1.[Cl-],1-Methyl-1-propylpyrrolidinium chloride,60196394,"1S/C8H18N.ClH/c1-3-6-9(2)7-4-5-8-9;/h3-8H2,1-2H3;1H/q+1;/p-1",1-methyl-1-propylpyrrolidin-1-ium;chloride,0,ARE
CCC[N+]1(C)CCCC1.[I-],1-Methyl-1-propylpyrrolidinium iodide,12059922,"1S/C8H18N.HI/c1-3-6-9(2)7-4-5-8-9;/h3-8H2,1-2H3;1H/q+1;/p-1",1-methyl-1-propylpyrrolidin-1-ium;iodide,0,ARE
CCC[N+]1(C)CCCCC1.[Br-],1-Methyl-1-propylpiperidinium bromide,60196385,"1S/C9H20N.BrH/c1-3-7-10(2)8-5-4-6-9-10;/h3-9H2,1-2H3;1H/q+1;/p-1",1-methyl-1-propylpiperidin-1-ium;bromide,0,ARE
CCC[N+]1(C)CCCCC1.[I-],1-Methyl-1-propylpiperidinium iodide,60196387,"1S/C9H20N.HI/c1-3-7-10(2)8-5-4-6-9-10;/h3-9H2,1-2H3;1H/q+1;/p-1",1-methyl-1-propylpiperidin-1-ium;iodide,0,ARE
CCC[Si](OC)(OC)OC,Trimethoxypropylsilane,61254,"1S/C6H16O3Si/c1-5-6-10(7-2,8-3)9-4/h5-6H2,1-4H3",trimethoxy(propyl)silane,0,ARE
CCC/C(=C\1/C(=O)CC(C(=C1[O-])C(=O)OC)(C)C)/NOCC=C.[Na+],"sodium;(6Z)-2-methoxycarbonyl-3,3-dimethyl-5-oxo-6-[1-(prop-2-enoxyamino)butylidene]cyclohexen-1-olate",23703451,"1S/C17H25NO5.Na/c1-6-8-11(18-23-9-7-2)13-12(19)10-17(3,4)14(15(13)20)16(21)22-5;/h7,18,20H,2,6,8-10H2,1,3-5H3;/q;+1/p-1/b13-11+;","sodium;(6Z)-2-methoxycarbonyl-3,3-dimethyl-5-oxo-6-[1-(prop-2-enoxyamino)butylidene]cyclohexen-1-olate",0,ARE
CCC/C=C/C=O,2-Hexenal,5281168,"1S/C6H10O/c1-2-3-4-5-6-7/h4-6H,2-3H2,1H3/b5-4+",(E)-hex-2-enal,0,ARE
CCC/C=C/CO,2-Hexen-1-OL,5318042,"1S/C6H12O/c1-2-3-4-5-6-7/h4-5,7H,2-3,6H2,1H3/b5-4+",(E)-hex-2-en-1-ol,0,ARE
CCC/C=N\O,Butanal oxime,5324277,"1S/C4H9NO/c1-2-3-4-5-6/h4,6H,2-3H2,1H3/b5-4-",(NZ)-N-butylidenehydroxylamine,0,ARE
CCC#N,Propionitrile,7854,"1S/C3H5N/c1-2-3-4/h2H2,1H3",propanenitrile,0,ARE
CCC=CC#N,Pent-2-enenitrile,25833,"1S/C5H7N/c1-2-3-4-5-6/h3-4H,2H2,1H3",pent-2-enenitrile,0,ARE
CCC=O,Propionaldehyde,527,"1S/C3H6O/c1-2-3-4/h3H,2H2,1H3",propanal,0,ARE
CCC1(C(=O)NC(=NC1=O)[O-])c1ccccc1.[Na+],Gardenal sodium,12598276,"1S/C12H12N2O3.Na/c1-2-12(8-6-4-3-5-7-8)9(15)13-11(17)14-10(12)16;/h3-7H,2H2,1H3,(H2,13,14,15,16,17);/q;+1/p-1","sodium;5-ethyl-5-phenylpyrimidin-3-ide-2,4,6-trione",0,ARE
CCC1(C(=O)NC(=O)NC1=O)c1ccccc1,Phenobarbital,4763,"1S/C12H12N2O3/c1-2-12(8-6-4-3-5-7-8)9(15)13-11(17)14-10(12)16/h3-7H,2H2,1H3,(H2,13,14,15,16,17)","5-ethyl-5-phenyl-1,3-diazinane-2,4,6-trione",0,ARE
CCC1(C(=O)NCNC1=O)c1ccccc1,Primidone,4909,"1S/C12H14N2O2/c1-2-12(9-6-4-3-5-7-9)10(15)13-8-14-11(12)16/h3-7H,2,8H2,1H3,(H,13,15)(H,14,16)","5-ethyl-5-phenyl-1,3-diazinane-4,6-dione",0,ARE
CCC1(c2ccccc2)C(=O)N(COC)C(=O)N(C1=O)COC,Eterobarb,33925,"1S/C16H20N2O5/c1-4-16(12-8-6-5-7-9-12)13(19)17(10-22-2)15(21)18(11-23-3)14(16)20/h5-9H,4,10-11H2,1-3H3","5-ethyl-1,3-bis(methoxymethyl)-5-phenyl-1,3-diazinane-2,4,6-trione",0,ARE
CCC1(CC)C(=O)NC(=NC1=O)[O-].[Na+],Barbitone sodium,12598274,"1S/C8H12N2O3.Na/c1-3-8(4-2)5(11)9-7(13)10-6(8)12;/h3-4H2,1-2H3,(H2,9,10,11,12,13);/q;+1/p-1","sodium;5,5-diethylpyrimidin-3-ide-2,4,6-trione",0,ARE
CCC1(CC)C(=O)NC(=O)NC1=O,Barbital,2294,"1S/C8H12N2O3/c1-3-8(4-2)5(11)9-7(13)10-6(8)12/h3-4H2,1-2H3,(H2,9,10,11,12,13)","5,5-diethyl-1,3-diazinane-2,4,6-trione",0,ARE
CCC1(CC)C(=O)NC=CC1=O,Pyrithyldione,4994,"1S/C9H13NO2/c1-3-9(4-2)7(11)5-6-10-8(9)12/h5-6H,3-4H2,1-2H3,(H,10,12)","3,3-diethyl-1H-pyridine-2,4-dione",0,ARE
CCC1(Cc2c(C1)cccc2)c1c[nH]cn1,Atipamezole,71310,"1S/C14H16N2/c1-2-14(13-9-15-10-16-13)7-11-5-3-4-6-12(11)8-14/h3-6,9-10H,2,7-8H2,1H3,(H,15,16)","5-(2-ethyl-1,3-dihydroinden-2-yl)-1H-imidazole",0,ARE
CCC1(Cc2c(O1)cccc2)C1=NCCN1,Efaroxan,72016,"1S/C13H16N2O/c1-2-13(12-14-7-8-15-12)9-10-5-3-4-6-11(10)16-13/h3-6H,2,7-9H2,1H3,(H,14,15)","2-(2-ethyl-3H-1-benzofuran-2-yl)-4,5-dihydro-1H-imidazole",0,ARE
CCC1(CCC(=O)NC1=O)c1ccc(cc1)N,Aminoglutethimide,2145,"1S/C13H16N2O2/c1-2-13(8-7-11(16)15-12(13)17)9-3-5-10(14)6-4-9/h3-6H,2,7-8,14H2,1H3,(H,15,16,17)","3-(4-aminophenyl)-3-ethylpiperidine-2,6-dione",0,ARE
CCC1(CCC(=O)NC1=O)c1ccccc1,Glutethimide,3487,"1S/C13H15NO2/c1-2-13(10-6-4-3-5-7-10)9-8-11(15)14-12(13)16/h3-7H,2,8-9H2,1H3,(H,14,15,16)","3-ethyl-3-phenylpiperidine-2,6-dione",0,ARE
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,Amobarbital,2164,"1S/C11H18N2O3/c1-4-11(6-5-7(2)3)8(14)12-10(16)13-9(11)15/h7H,4-6H2,1-3H3,(H2,12,13,14,15,16)","5-ethyl-5-(3-methylbutyl)-1,3-diazinane-2,4,6-trione",0,ARE
CCC1(CCCCN(C1)C)c1cccc(c1)O.Cl,Meptazinol hydrochloride,65483,"1S/C15H23NO.ClH/c1-3-15(9-4-5-10-16(2)12-15)13-7-6-8-14(17)11-13;/h6-8,11,17H,3-5,9-10,12H2,1-2H3;1H",3-(3-ethyl-1-methylazepan-3-yl)phenol;hydrochloride,0,ARE
CCC1(CO)COCOC1,"5-Ethyl-1,3-dioxane-5-methanol",78860,"1S/C7H14O3/c1-2-7(3-8)4-9-6-10-5-7/h8H,2-6H2,1H3","(5-ethyl-1,3-dioxan-5-yl)methanol",0,ARE
CCc1[nH]cc(n1)C,2-Ethyl-4-methylimidazole,70262,"1S/C6H10N2/c1-3-6-7-4-5(2)8-6/h4H,3H2,1-2H3,(H,7,8)",2-ethyl-5-methyl-1H-imidazole,0,ARE
