SMILES,Name,CID,InChI,IUPAC,Status,Source
O/N=c/1\ccn(c2c1cccc2)O.Cl,4-Hydroxyaminoquinoline 1-oxide hydrochloride,9571066,"1S/C9H8N2O2.ClH/c12-10-8-5-6-11(13)9-4-2-1-3-7(8)9;/h1-6,12-13H;1H/b10-8+;",(NE)-N-(1-hydroxyquinolin-4-ylidene)hydroxylamine;hydrochloride,1,CCRIS
O=[Al]O[Al]=O.O=[Si]=O,Aluminosilicate,9942228,1S/2Al.O2Si.3O/c;;1-3-2;;;,dioxosilane;oxo(oxoalumanyloxy)alumane,1,CCRIS
O=[Al]O[Si](=O)O[Si](=O)O[Al]=O.O.O,Kaolin,56841936,1S/2Al.O5Si2.2H2O.2O/c;;1-6(2)5-7(3)4;;;;/h;;;2*1H2;;/q2*+1;-2;;;;,oxo-oxoalumanyloxy-[oxo(oxoalumanyloxy)silyl]oxysilane;dihydrate,1,CCRIS
O=[Co],Cobalt(II) oxide,14786,1S/Co.O,oxocobalt,1,CCRIS
O=[Cr](=O)=O,Chromium trioxide,14915,1S/Cr.3O,trioxochromium,1,CCRIS
O=[Ni],Nickel oxide,14805,1S/Ni.O,oxonickel,1,CCRIS
O=[V](=O)O[V](=O)=O,Vanadium pentoxide,14814,1S/5O.2V,dioxovanadiooxy(dioxo)vanadium,1,CCRIS
O=[Zr]=O,Zirconium dioxide,62395,1S/2O.Zr,dioxozirconium,1,CCRIS
O=C(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl.OC(=O)COc1ccc(cc1Cl)Cl.CNC,"2-(2,4-dichlorophenoxy)acetic acid;1,1,1,3,3,3-hexachloropropan-2-one;N-methylmethanamine",75492608,"1S/C8H6Cl2O3.C3Cl6O.C2H7N/c9-5-1-2-7(6(10)3-5)13-4-8(11)12;4-2(5,6)1(10)3(7,8)9;1-3-2/h1-3H,4H2,(H,11,12);;3H,1-2H3","2-(2,4-dichlorophenoxy)acetic acid;1,1,1,3,3,3-hexachloropropan-2-one;N-methylmethanamine",1,CCRIS
O=C(c1cc(O)c(c(c1)OC(=O)c1cc(O)c(c(c1)O)O)O)O[C@H]1[C@H](COC(=O)c2cc(O)c(c(c2)OC(=O)c2cc(O)c(c(c2)O)O)O)O[C@@H]([C@H]([C@@H]1OC(=O)c1cc(O)c(c(c1)OC(=O)c1cc(O)c(c(c1)O)O)O)OC(=O)c1cc(O)c(c(c1)OC(=O)c1cc(O)c(c(c1)O)O)O)OC(=O)c1cc(O)c(c(c1)OC(=O)c1cc(O)c(c(c1)O)O)O,Gallotannin,16133892,"1S/C76H52O46/c77-32-1-22(2-33(78)53(32)92)67(103)113-47-16-27(11-42(87)58(47)97)66(102)112-21-52-63(119-72(108)28-12-43(88)59(98)48(17-28)114-68(104)23-3-34(79)54(93)35(80)4-23)64(120-73(109)29-13-44(89)60(99)49(18-29)115-69(105)24-5-36(81)55(94)37(82)6-24)65(121-74(110)30-14-45(90)61(100)50(19-30)116-70(106)25-7-38(83)56(95)39(84)8-25)76(118-52)122-75(111)31-15-46(91)62(101)51(20-31)117-71(107)26-9-40(85)57(96)41(86)10-26/h1-20,52,63-65,76-101H,21H2/t52-,63-,64+,65-,76+/m0/s1","[2,3-dihydroxy-5-[[(2S,3S,4R,5S,6R)-3,4,5,6-tetrakis[[3,4-dihydroxy-5-(3,4,5-trihydroxybenzoyl)oxybenzoyl]oxy]oxan-2-yl]methoxycarbonyl]phenyl] 3,4,5-trihydroxybenzoate",1,CCRIS
O=C(N[C@@H](C(=O)O)Cc1c[nH]c2c1cccc2)CC[C@H](C(=O)O)N,Orilotimod,7275810,"1S/C16H19N3O5/c17-11(15(21)22)5-6-14(20)19-13(16(23)24)7-9-8-18-12-4-2-1-3-10(9)12/h1-4,8,11,13,18H,5-7,17H2,(H,19,20)(H,21,22)(H,23,24)/t11-,13-/m1/s1",(2R)-2-amino-5-[[(1R)-1-carboxy-2-(1H-indol-3-yl)ethyl]amino]-5-oxopentanoic acid,0,CCRIS
O=C[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)NC(=O)C,aldehydo-N-acetyl-D-glucosamine,1738118,"1S/C8H15NO6/c1-4(12)9-5(2-10)7(14)8(15)6(13)3-11/h2,5-8,11,13-15H,3H2,1H3,(H,9,12)/t5-,6+,7+,8+/m0/s1","N-[(2R,3R,4S,5R)-3,4,5,6-tetrahydroxy-1-oxohexan-2-yl]acetamide",0,CCRIS
O=C[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)NC(=O)c1c(I)c(NC(=O)C)c(c(c1I)N(C(=O)C)C)I,Amipaque,20056604,"1S/C18H22I3N3O8/c1-6(27)22-14-11(19)10(12(20)15(13(14)21)24(3)7(2)28)18(32)23-8(4-25)16(30)17(31)9(29)5-26/h4,8-9,16-17,26,29-31H,5H2,1-3H3,(H,22,27)(H,23,32)/t8-,9+,16+,17+/m0/s1","3-acetamido-5-[acetyl(methyl)amino]-2,4,6-triiodo-N-[(2R,3R,4S,5R)-3,4,5,6-tetrahydroxy-1-oxohexan-2-yl]benzamide",1,CCRIS
O=c1[nH]c(=O)c2c(n1O)nc[nH]2,3-Hydroxyxanthine,83520,"1S/C5H4N4O3/c10-4-2-3(7-1-6-2)9(12)5(11)8-4/h1,12H,(H,6,7)(H,8,10,11)","3-hydroxy-7H-purine-2,6-dione",1,CCRIS
O=c1[nH]c2ccccc2c2c1cccc2,6(5H)-Phenanthridinone,1853,"1S/C13H9NO/c15-13-11-7-2-1-5-9(11)10-6-3-4-8-12(10)14-13/h1-8H,(H,14,15)",5H-phenanthridin-6-one,0,CCRIS
O=C1C(=O)C=CC2=C1CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CCC2=O)C,"3,4-Estrone quinone",114862,"1S/C18H20O3/c1-18-9-8-11-10-4-6-15(19)17(21)13(10)3-2-12(11)14(18)5-7-16(18)20/h4,6,11-12,14H,2-3,5,7-9H2,1H3/t11-,12-,14+,18+/m1/s1","(8R,9S,13S,14S)-13-methyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthrene-3,4,17-trione",0,CCRIS
O=C1C=C[C@@H]2O[C@H]1OC2,Levoglucosenone,699486,"1S/C6H6O3/c7-5-2-1-4-3-8-6(5)9-4/h1-2,4,6H,3H2/t4-,6+/m0/s1","(1S,5R)-6,8-dioxabicyclo[3.2.1]oct-2-en-4-one",0,CCRIS
O=C1C=C/C(=N\Nc2cc(ccc2[O-])S(=O)(=O)[O-])/C(=O)/C/1=N\Nc1ccc(cc1)c1ccc(cc1)N=Nc1ccc(c(c1)C(=O)[O-])[O-].[Na+].[Na+].[Cu+2],"copper;disodium;2-oxido-5-[[4-[4-[(2Z)-2-[(5E)-5-[(2-oxido-5-sulfonatophenyl)hydrazinylidene]-2,6-dioxocyclohex-3-en-1-ylidene]hydrazinyl]phenyl]phenyl]diazenyl]benzoate",9570322,"1S/C31H22N6O9S.Cu.2Na/c38-26-12-9-21(15-23(26)31(42)43)34-32-19-5-1-17(2-6-19)18-3-7-20(8-4-18)33-37-29-28(40)14-11-24(30(29)41)35-36-25-16-22(47(44,45)46)10-13-27(25)39;;;/h1-16,33,36,38-39H,(H,42,43)(H,44,45,46);;;/q;+2;2*+1/p-4/b34-32?,35-24+,37-29-;;;","copper;disodium;2-oxido-5-[[4-[4-[(2Z)-2-[(5E)-5-[(2-oxido-5-sulfonatophenyl)hydrazinylidene]-2,6-dioxocyclohex-3-en-1-ylidene]hydrazinyl]phenyl]phenyl]diazenyl]benzoate",1,CCRIS
O=c1cc(C)c2c(o1)c1c(C)coc1c(c2)C,"4,4',6-Trimethylangelicin",107731,"1S/C14H12O3/c1-7-5-11(15)17-14-10(7)4-8(2)13-12(14)9(3)6-16-13/h4-6H,1-3H3","4,6,9-trimethylfuro[2,3-h]chromen-2-one",0,CCRIS
O=c1ccc2c([nH]1)ccc1c2nc(n1C)N,"2-Amino-3,6-dihydro-3-methyl-7H-imidazo(4,5-f)quinoline-7-one",115222,"1S/C11H10N4O/c1-15-8-4-3-7-6(2-5-9(16)13-7)10(8)14-11(15)12/h2-5H,1H3,(H2,12,14)(H,13,16)","2-amino-3-methyl-6H-imidazo[4,5-f]quinolin-7-one",1,CCRIS
O=C1CCc2c1cc1Cc3c4c1c2ccc4ccc3,"15,16-Dihydro-1,11-methanocyclopenta(a)phenanthren-17-one",126355,"1S/C18H12O/c19-16-7-6-13-14-5-4-10-2-1-3-11-8-12(9-15(13)16)18(14)17(10)11/h1-5,9H,6-8H2","pentacyclo[13.2.1.03,7.08,17.011,16]octadeca-1,3(7),8(17),9,11(16),12,14-heptaen-4-one",1,CCRIS
O=C1NC(=O)C(=O)C(=O)N1,Alloxan,5781,"1S/C4H2N2O4/c7-1-2(8)5-4(10)6-3(1)9/h(H2,5,6,8,9,10)","1,3-diazinane-2,4,5,6-tetrone",1,CCRIS
O=C1NCCN1c1ncc(s1)[N+](=O)[O-],Niridazole,6093,"1S/C6H6N4O3S/c11-5-7-1-2-9(5)6-8-3-4(14-6)10(12)13/h3H,1-2H2,(H,7,11)","1-(5-nitro-1,3-thiazol-2-yl)imidazolidin-2-one",1,CCRIS
O=C1O[C@H](CN1N=Cc1ccc(o1)[N+](=O)[O-])CN1CCOCC1,"(5S)-5-(morpholin-4-ylmethyl)-3-[(5-nitrofuran-2-yl)methylideneamino]-1,3-oxazolidin-2-one",3005839,"1S/C13H16N4O6/c18-13-16(14-7-10-1-2-12(22-10)17(19)20)9-11(23-13)8-15-3-5-21-6-4-15/h1-2,7,11H,3-6,8-9H2/t11-/m0/s1","(5S)-5-(morpholin-4-ylmethyl)-3-[(5-nitrofuran-2-yl)methylideneamino]-1,3-oxazolidin-2-one",1,CCRIS
O=C1OC2(c3c1cccc3)c1cc(Br)c(c(c1Oc1c2cc(Br)c(c1Br)O)Br)O,"2',4',5',7'-Tetrabromofluorescein",27020,"1S/C20H8Br4O5/c21-11-5-9-17(13(23)15(11)25)28-18-10(6-12(22)16(26)14(18)24)20(9)8-4-2-1-3-7(8)19(27)29-20/h1-6,25-26H","2',4',5',7'-tetrabromo-3',6'-dihydroxyspiro[2-benzofuran-3,9'-xanthene]-1-one",0,CCRIS
O=C1OC2(c3c1cccc3)c1cc(I)c(c(c1Oc1c2cc(I)c(c1I)[O-])I)[O-].[Na+].[Na+],Erythrosine,12961638,"1S/C20H8I4O5.2Na/c21-11-5-9-17(13(23)15(11)25)28-18-10(6-12(22)16(26)14(18)24)20(9)8-4-2-1-3-7(8)19(27)29-20;;/h1-6,25-26H;;/q;2*+1/p-2","disodium;2',4',5',7'-tetraiodo-3-oxospiro[2-benzofuran-1,9'-xanthene]-3',6'-diolate",1,CCRIS
O=C1OC2(c3c1cccc3)c1ccc(c(c1Oc1c2ccc(c1I)O)I)O,"4',5'-Diiodofluorescein",92311,"1S/C20H10I2O5/c21-15-13(23)7-5-11-17(15)26-18-12(6-8-14(24)16(18)22)20(11)10-4-2-1-3-9(10)19(25)27-20/h1-8,23-24H","3',6'-dihydroxy-4',5'-diiodospiro[2-benzofuran-3,9'-xanthene]-1-one",0,CCRIS
O=CC(=O)C,Methylglyoxal,880,"1S/C3H4O2/c1-3(5)2-4/h2H,1H3",2-oxopropanal,0,CCRIS
O=Cc1c2ccc3c(c2c(c2c1cccc2)C)cccc3,12-Methylbenz(a)anthracene-7-carboxaldehyde,25894,"1S/C20H14O/c1-13-15-7-4-5-9-17(15)19(12-21)18-11-10-14-6-2-3-8-16(14)20(13)18/h2-12H,1H3",12-methylbenzo[a]anthracene-7-carbaldehyde,1,CCRIS
O=CCC=O,Malonaldehyde,10964,"1S/C3H4O2/c4-2-1-3-5/h2-3H,1H2",propanedial,0,CCRIS
O=CCCN(N=O)C,3-(N-Nitrosomethylamino)propionaldehyde,98533,"1S/C4H8N2O2/c1-6(5-8)3-2-4-7/h4H,2-3H2,1H3",N-methyl-N-(3-oxopropyl)nitrous amide,1,CCRIS
O=CN(C(=O)[NH2+]CC)CCN(C)C.[O-]N=O,"N,N-Dimethylaminoethylnitrosoethylurea, nitrite salt",44146708,"1S/C8H17N3O2.HNO2/c1-4-9-8(13)11(7-12)6-5-10(2)3;2-1-3/h7H,4-6H2,1-3H3,(H,9,13);(H,2,3)",[2-(dimethylamino)ethyl-formylcarbamoyl]-ethylazanium;nitrite,1,CCRIS
O=CNC(C(Cl)(Cl)Cl)N1CCOCC1,"N-(2,2,2-Trichloro-1-morpholinoethyl)formamide",43172,"1S/C7H11Cl3N2O2/c8-7(9,10)6(11-5-13)12-1-3-14-4-2-12/h5-6H,1-4H2,(H,11,13)","N-(2,2,2-trichloro-1-morpholin-4-ylethyl)formamide",0,CCRIS
O=CNc1ccc(c(c1)S(=O)(=O)NC(=O)Nc1nc(OC)cc(n1)OC)C(=O)N(C)C,Foramsulfuron,11419598,"1S/C17H20N6O7S/c1-23(2)15(25)11-6-5-10(18-9-24)7-12(11)31(27,28)22-17(26)21-16-19-13(29-3)8-14(20-16)30-4/h5-9H,1-4H3,(H,18,24)(H2,19,20,21,22,26)","2-[(4,6-dimethoxypyrimidin-2-yl)carbamoylsulfamoyl]-4-formamido-N,N-dimethylbenzamide",0,CCRIS
O=NC(C(CNCC(=O)C)O)O,"Nitroso-2,3-dihydroxypropyl-2-oxopropylamine",151884,"1S/C6H12N2O4/c1-4(9)2-7-3-5(10)6(11)8-12/h5-7,10-11H,2-3H2,1H3","1-[(2,3-dihydroxy-3-nitrosopropyl)amino]propan-2-one",1,CCRIS
O=Nc1ccc(cc1C)c1ccccc1C,"3,2'-Dimethyl-4-nitrosobiphenyl",51168,"1S/C14H13NO/c1-10-5-3-4-6-13(10)12-7-8-14(15-16)11(2)9-12/h3-9H,1-2H3",2-methyl-4-(2-methylphenyl)-1-nitrosobenzene,1,CCRIS
O=Nc1ccc2c(c1)cccc2,2-Nitrosonaphthalene,23098,1S/C10H7NO/c12-11-10-6-5-8-3-1-2-4-9(8)7-10/h1-7H,2-nitrosonaphthalene,1,CCRIS
O=NCNCCC(=O)C,N-Nitrosomethyl(3-oxobutyl)amine,128952,"1S/C5H10N2O2/c1-5(8)2-3-6-4-7-9/h6H,2-4H2,1H3",4-(nitrosomethylamino)butan-2-one,1,CCRIS
O=NN(/C(=N/[N+](=O)[O-])/N)C,CID 6261,6261,"1S/C2H5N5O3/c1-6(5-8)2(3)4-7(9)10/h1H3,(H2,3,4)",1-methyl-2-nitro-1-nitrosoguanidine,1,CCRIS
O=NN(C(=O)c1ccc(cc1)NCc1cnc2c(n1)c(=O)[nH]c(n2)N)[C@H](C(=O)O)CCC(=O)O,N-Nitrosofolic acid,135565414,"1S/C19H18N8O7/c20-19-24-15-14(16(30)25-19)23-11(8-22-15)7-21-10-3-1-9(2-4-10)17(31)27(26-34)12(18(32)33)5-6-13(28)29/h1-4,8,12,21H,5-7H2,(H,28,29)(H,32,33)(H3,20,22,24,25,30)/t12-/m0/s1",(2S)-2-[[4-[(2-amino-4-oxo-3H-pteridin-6-yl)methylamino]benzoyl]-nitrosoamino]pentanedioic acid,1,CCRIS
O=NN(C(=O)CC[C@H]([C@H]1CCC2[C@]1(C)[C@@H](O)CC1C2[C@H](O)C[C@H]2[C@]1(C)CC[C@H](C2)O)C)CCS(=O)(=O)[O-].[Na+],Ccris 6158,23694677,"1S/C26H44N2O8S.Na/c1-15(4-7-23(32)28(27-33)10-11-37(34,35)36)18-5-6-19-24-20(14-22(31)26(18,19)3)25(2)9-8-17(29)12-16(25)13-21(24)30;/h15-22,24,29-31H,4-14H2,1-3H3,(H,34,35,36);/q;+1/p-1/t15-,16+,17-,18-,19?,20?,21-,22+,24?,25+,26-;/m1./s1","sodium;2-[nitroso-[(4R)-4-[(3R,5S,7R,10S,12S,13R,17R)-3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoyl]amino]ethanesulfonate",1,CCRIS
O=NN(C(=O)CCC(C1CCC2C1(C)[C@@H](O)CC1C2C(O)CC2C1(C)CC[C@H](C2)O)C)CC(=O)O,"[Nitroso(3,7,12-trihydroxy-24-oxocholan-24-yl)amino]acetic acid",25199586,"1S/C26H42N2O7/c1-14(4-7-22(32)28(27-35)13-23(33)34)17-5-6-18-24-19(12-21(31)26(17,18)3)25(2)9-8-16(29)10-15(25)11-20(24)30/h14-21,24,29-31H,4-13H2,1-3H3,(H,33,34)/t14?,15?,16-,17?,18?,19?,20?,21+,24?,25?,26?/m1/s1","2-[nitroso-[4-[(3R,12S)-3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoyl]amino]acetic acid",1,CCRIS
O=NN(C(=O)N)CC(O)C,N-(2-Hydroxypropyl)-N-nitrosourea,114735,"1S/C4H9N3O3/c1-3(8)2-7(6-10)4(5)9/h3,8H,2H2,1H3,(H2,5,9)",1-(2-hydroxypropyl)-1-nitrosourea,1,CCRIS
O=NN(C(c1cccnc1)CCC(=O)O)C,4-(Methylnitrosamino)-4-(3-pyridyl)butyric acid,115108,"1S/C10H13N3O3/c1-13(12-16)9(4-5-10(14)15)8-3-2-6-11-7-8/h2-3,6-7,9H,4-5H2,1H3,(H,14,15)",4-[methyl(nitroso)amino]-4-pyridin-3-ylbutanoic acid,0,CCRIS
O=NN(C1CCCCC1)C,N-Nitroso-N-methylcyclohexylamine,21567,"1S/C7H14N2O/c1-9(8-10)7-5-3-2-4-6-7/h7H,2-6H2,1H3",N-cyclohexyl-N-methylnitrous amide,1,CCRIS
O=NN(CC(=O)C)CC(O)C,N-Nitroso(2-hydroxypropyl)(2-oxopropyl)amine,43677,"1S/C6H12N2O3/c1-5(9)3-8(7-11)4-6(2)10/h5,9H,3-4H2,1-2H3",N-(2-hydroxypropyl)-N-(2-oxopropyl)nitrous amide,1,CCRIS
O=NN(CC(=O)O)C,N-Nitrososarcosine,25811,"1S/C3H6N2O3/c1-5(4-8)2-3(6)7/h2H2,1H3,(H,6,7)",2-[methyl(nitroso)amino]acetic acid,1,CCRIS
O=NN(CC(C)C)COC(=O)C,"Acetic acid, (isobutylnitrosoamino)methyl ester",51153,"1S/C7H14N2O3/c1-6(2)4-9(8-11)5-12-7(3)10/h6H,4-5H2,1-3H3",[2-methylpropyl(nitroso)amino]methyl acetate,1,CCRIS
O=NN(CCC(=O)O)C,3-(N-Nitroso-N-methylamino)propionic acid,151519,"1S/C4H8N2O3/c1-6(5-9)3-2-4(7)8/h2-3H2,1H3,(H,7,8)",3-[methyl(nitroso)amino]propanoic acid,1,CCRIS
O=NN1CC(C)N(C(C1)C)C(=O)C,"1-Nitroso-4-acetyl-3,5-dimethylpiperazine",135652,"1S/C8H15N3O2/c1-6-4-10(9-13)5-7(2)11(6)8(3)12/h6-7H,4-5H2,1-3H3","1-(2,6-dimethyl-4-nitrosopiperazin-1-yl)ethanone",1,CCRIS
O=NN1CC=CC[C@H]1c1cccnc1,"1,2,3,6-Tetrahydro-1-nitroso-2,3'-bipyridine",51291,"1S/C10H11N3O/c14-12-13-7-2-1-5-10(13)9-4-3-6-11-8-9/h1-4,6,8,10H,5,7H2/t10-/m0/s1","3-[(2S)-1-nitroso-3,6-dihydro-2H-pyridin-2-yl]pyridine",0,CCRIS
O=NN1CCC(=O)C(C1)C,1-Nitroso-3-methyl-4-piperidone,123017,"1S/C6H10N2O2/c1-5-4-8(7-10)3-2-6(5)9/h5H,2-4H2,1H3",3-methyl-1-nitrosopiperidin-4-one,1,CCRIS
O=NN1CCC[C@H]1c1cccnc1,N-Nitrosonornicotine,12613538,"1S/C9H11N3O/c13-11-12-6-2-4-9(12)8-3-1-5-10-7-8/h1,3,5,7,9H,2,4,6H2/t9-/m0/s1",3-[(2S)-1-nitrosopyrrolidin-2-yl]pyridine,1,CCRIS
O=NN1CCC1,Nitrosoazetidine,27135,1S/C3H6N2O/c6-4-5-2-1-3-5/h1-3H2,1-nitrosoazetidine,1,CCRIS
O=NN1CCCC[C@H]1c1cccnc1,N-Nitrosoanabasine,7069270,"1S/C10H13N3O/c14-12-13-7-2-1-5-10(13)9-4-3-6-11-8-9/h3-4,6,8,10H,1-2,5,7H2/t10-/m0/s1",3-[(2S)-1-nitrosopiperidin-2-yl]pyridine,1,CCRIS
O=NN1CCCOC1,"3-Nitrosotetrahydro-1,3-oxazine",93185,1S/C4H8N2O2/c7-5-6-2-1-3-8-4-6/h1-4H2,"3-nitroso-1,3-oxazinane",1,CCRIS
O=NN1CCOC(C1)C,Nitroso-2-methylmorpholine,21116826,"1S/C5H10N2O2/c1-5-4-7(6-8)2-3-9-5/h5H,2-4H2,1H3",2-methyl-4-nitrosomorpholine,1,CCRIS
O=NN1CCOCC1C,N-Nitroso-2-methylmorpholine,92394,"1S/C5H10N2O2/c1-5-4-9-3-2-7(5)6-8/h5H,2-4H2,1H3",3-methyl-4-nitrosomorpholine,1,CCRIS
O=NN1COC(C1)C,5-Methyl-3-nitrosooxazolidine,147617,"1S/C4H8N2O2/c1-4-2-6(5-7)3-8-4/h4H,2-3H2,1H3","5-methyl-3-nitroso-1,3-oxazolidine",1,CCRIS
O=NNC(=O)N(C)C,"N,N'-Dimethylnitrosourea",171407,"1S/C3H7N3O2/c1-6(2)3(7)4-5-8/h1-2H3,(H,4,7,8)","1,1-dimethyl-3-nitrosourea",1,CCRIS
O1C[C@@H]1[C@H]1OC1,Erythritol anhydride,233706,"1S/C4H6O2/c1-3(5-1)4-2-6-4/h3-4H,1-2H2/t3-,4+",(2S)-2-[(2R)-oxiran-2-yl]oxirane,1,CCRIS
OC(=O)[C@H]1O[C@@H](N(c2ccc3c(c2)Cc2c3cccc2)O)[C@@H]([C@H]([C@@H]1O)O)O,N-Hydroxy-N-glucuronosyl-2-aminofluorene,128980,"1S/C19H19NO7/c21-14-15(22)17(19(24)25)27-18(16(14)23)20(26)11-5-6-13-10(8-11)7-9-3-1-2-4-12(9)13/h1-6,8,14-18,21-23,26H,7H2,(H,24,25)/t14-,15-,16+,17-,18+/m0/s1","(2S,3S,4S,5R,6R)-6-[9H-fluoren-2-yl(hydroxy)amino]-3,4,5-trihydroxyoxane-2-carboxylic acid",1,CCRIS
OC(=O)[C@H]1O[C@@H](Nc2ccc3c(c2)Cc2c3cccc2)[C@@H]([C@H]([C@@H]1O)O)O,1-Deoxy-1-(fluoren-2-ylamino)-beta-D-glucopyranuronic acid,126308,"1S/C19H19NO6/c21-14-15(22)17(19(24)25)26-18(16(14)23)20-11-5-6-13-10(8-11)7-9-3-1-2-4-12(9)13/h1-6,8,14-18,20-23H,7H2,(H,24,25)/t14-,15-,16+,17-,18+/m0/s1","(2S,3S,4S,5R,6R)-6-(9H-fluoren-2-ylamino)-3,4,5-trihydroxyoxane-2-carboxylic acid",0,CCRIS
OC(=O)[C@H]1O[C@@H](ON(c2ccc3c(c2)Cc2c3cccc2)C(=O)C)[C@@H]([C@H]([C@@H]1O)O)O,Acetohydroxamic acid fluoren-2-YL-O-glucuronide,92183,"1S/C21H21NO8/c1-10(23)22(30-21-18(26)16(24)17(25)19(29-21)20(27)28)13-6-7-15-12(9-13)8-11-4-2-3-5-14(11)15/h2-7,9,16-19,21,24-26H,8H2,1H3,(H,27,28)/t16-,17-,18+,19-,21-/m0/s1","(2S,3S,4S,5R,6S)-6-[acetyl(9H-fluoren-2-yl)amino]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid",0,CCRIS
OC(=O)C(=C)C#N,2-Cyanoacrylic acid,27488,"1S/C4H3NO2/c1-3(2-5)4(6)7/h1H2,(H,6,7)",2-cyanoprop-2-enoic acid,1,CCRIS
OC(=O)C[C@@H]1NC(=O)[C@@H](NC1=O)Cc1ccccc1,Cyclo(aspartyl-phenylalanyl),111054,"1S/C13H14N2O4/c16-11(17)7-10-13(19)14-9(12(18)15-10)6-8-4-2-1-3-5-8/h1-5,9-10H,6-7H2,(H,14,19)(H,15,18)(H,16,17)/t9-,10-/m0/s1","2-[(2S,5S)-5-benzyl-3,6-dioxopiperazin-2-yl]acetic acid",0,CCRIS
OC(=O)c1cc2ccccc2c(c1[O-])N=Nc1ccc2c(c1S(=O)(=O)[O-])cccc2.[Ca+2],3-Hydroxy-4-[(1-sulfonaphthalen-2-yl)azo]-2-naphthalenecarboxylic acid calcium salt,101972476,"1S/C21H14N2O6S.Ca/c24-19-16(21(25)26)11-13-6-2-3-7-14(13)18(19)23-22-17-10-9-12-5-1-4-8-15(12)20(17)30(27,28)29;/h1-11,24H,(H,25,26)(H,27,28,29);/q;+2/p-2",calcium;3-oxido-4-[(1-sulfonaphthalen-2-yl)diazenyl]naphthalene-2-carboxylate,0,CCRIS
OC(=O)c1cc2ccccc2c(c1[O-])N=Nc1ccccc1.OC(=O)c1cc2ccccc2c(c1[O-])N=Nc1ccccc1.[Ca+2],D&C Red No. 31,135565537,"1S/2C17H12N2O3.Ca/c2*20-16-14(17(21)22)10-11-6-4-5-9-13(11)15(16)19-18-12-7-2-1-3-8-12;/h2*1-10,20H,(H,21,22);/q;;+2/p-2",calcium;3-carboxy-1-phenyldiazenylnaphthalen-2-olate,0,CCRIS
OC(=O)CNC(=O)[C@@H](NC(=O)CC[C@@H](C(=O)O)N)CSc1c(O)c(SC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N)cc(c1SC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N)O,"2,3,5-(Triglutathion-S-yl)hydroquinone",101644674,"1S/C36H51N9O20S3/c37-14(34(60)61)1-4-22(47)43-17(31(57)40-8-25(50)51)11-66-21-7-20(46)29(67-12-18(32(58)41-9-26(52)53)44-23(48)5-2-15(38)35(62)63)30(28(21)56)68-13-19(33(59)42-10-27(54)55)45-24(49)6-3-16(39)36(64)65/h7,14-19,46,56H,1-6,8-13,37-39H2,(H,40,57)(H,41,58)(H,42,59)(H,43,47)(H,44,48)(H,45,49)(H,50,51)(H,52,53)(H,54,55)(H,60,61)(H,62,63)(H,64,65)/t14-,15-,16-,17-,18-,19-/m0/s1","(2S)-2-amino-5-[[(2R)-3-[3,4-bis[[(2R)-2-[[(4S)-4-amino-4-carboxybutanoyl]amino]-3-(carboxymethylamino)-3-oxopropyl]sulfanyl]-2,5-dihydroxyphenyl]sulfanyl-1-(carboxymethylamino)-1-oxopropan-2-yl]amino]-5-oxopentanoic acid",1,CCRIS
OC(=O)CNCP(=O)(O)O.CC(N)C,Glyphosate-isopropylammonium,38078,"1S/C3H8NO5P.C3H9N/c5-3(6)1-4-2-10(7,8)9;1-3(2)4/h4H,1-2H2,(H,5,6)(H2,7,8,9);3H,4H2,1-2H3",2-(phosphonomethylamino)acetic acid;propan-2-amine,1,CCRIS
OC(=O)Nc1ccc(cc1)c1ccccc1,4-Biphenylcarbamic acid,54159,"1S/C13H11NO2/c15-13(16)14-12-8-6-11(7-9-12)10-4-2-1-3-5-10/h1-9,14H,(H,15,16)",(4-phenylphenyl)carbamic acid,0,CCRIS
OC(COc1cccc(c1[N+](=O)[O-])C)CNC(C)(C)C,1-(Tert-butylamino)-3-(3-methyl-2-nitrophenoxy)propan-2-ol,51665,"1S/C14H22N2O4/c1-10-6-5-7-12(13(10)16(18)19)20-9-11(17)8-15-14(2,3)4/h5-7,11,15,17H,8-9H2,1-4H3",1-(tert-butylamino)-3-(3-methyl-2-nitrophenoxy)propan-2-ol,1,CCRIS
